Date,Open,High,Low,Close,Adj Close,Volume
2015-04-06,9.100.000,9.100.000,8.600.000,8.800.000,7.134.778,12000
2015-04-07,9.110.000,9.350.000,9.110.000,9.250.000,7.499.624,3000
2015-04-08,9.180.000,9.180.000,9.180.000,9.180.000,7.442.873,300
2015-04-09,9.660.000,9.660.000,9.360.000,9.650.000,7.823.934,2400
2015-04-10,9.600.000,9.800.000,9.580.000,9.800.000,7.945.550,8300
2015-04-13,9.660.000,9.660.000,9.500.000,9.500.000,7.702.318,6500
2015-04-14,9.250.000,9.310.000,8.900.000,8.900.000,7.215.857,19600
2015-04-15,8.940.000,9.000.000,8.920.000,8.920.000,7.232.069,4000
2015-04-16,9.420.000,9.800.000,9.000.000,9.250.000,7.499.624,356100
2015-04-17,9.250.000,10.000.000,9.250.000,10.000.000,8.107.703,48000
2015-04-20,9.940.000,11.430.000,9.940.000,11.350.000,9.202.246,64800
2015-04-21,11.200.000,11.600.000,11.020.000,11.280.000,9.145.490,37700
2015-04-22,11.420.000,12.130.000,11.300.000,11.980.000,9.713.029,47300
2015-04-23,12.040.000,12.270.000,11.700.000,11.800.000,9.567.090,31500
2015-04-24,11.940.000,11.970.000,11.510.000,11.720.000,9.502.228,14600
2015-04-27,11.800.000,11.860.000,11.510.000,11.510.000,9.331.966,20500
2015-04-28,11.490.000,11.830.000,11.490.000,11.530.000,9.348.182,7200
2015-04-29,11.550.000,11.780.000,11.490.000,11.680.000,9.469.796,13200
2015-04-30,11.580.000,11.850.000,11.350.000,11.500.000,9.323.858,57000
2015-05-01,11.440.000,11.490.000,11.380.000,11.430.000,9.267.104,15500
2015-05-04,11.440.000,11.440.000,11.170.000,11.190.000,9.072.521,14000
2015-05-05,11.240.000,11.240.000,11.030.000,11.190.000,9.072.521,4600
2015-05-06,11.170.000,11.230.000,11.160.000,11.230.000,9.104.950,19000
2015-05-07,11.400.000,11.800.000,11.260.000,11.500.000,9.323.858,62300
2015-05-08,11.710.000,11.740.000,11.520.000,11.600.000,9.404.936,24600
2015-05-11,11.830.000,11.830.000,11.450.000,11.560.000,9.372.507,15100
2015-05-12,11.560.000,11.560.000,11.260.000,11.480.000,9.307.644,8600
2015-05-13,11.430.000,11.470.000,11.280.000,11.400.000,9.242.782,11700
2015-05-14,11.360.000,11.450.000,11.050.000,11.080.000,8.983.335,22800
2015-05-15,11.090.000,11.300.000,11.090.000,11.280.000,9.145.490,5500
2015-05-18,10.850.000,11.560.000,10.850.000,11.530.000,9.348.182,34600
2015-05-19,11.550.000,11.550.000,11.300.000,11.490.000,9.315.752,19100
2015-05-20,11.550.000,11.650.000,11.500.000,11.600.000,9.404.936,102200
2015-05-21,11.620.000,11.620.000,11.550.000,11.620.000,9.421.150,11600
2015-05-22,11.660.000,11.700.000,11.450.000,11.700.000,9.486.013,37800
2015-05-26,11.750.000,11.800.000,11.500.000,11.500.000,9.323.858,24900
2015-05-27,11.500.000,11.720.000,11.460.000,11.710.000,9.494.120,7500
2015-05-28,11.710.000,11.850.000,11.630.000,11.680.000,9.469.796,3100
2015-05-29,11.730.000,11.990.000,11.710.000,11.850.000,9.607.629,40300
2015-06-01,11.940.000,11.960.000,11.670.000,11.890.000,9.640.060,7500
2015-06-02,12.000.000,12.370.000,11.970.000,12.050.000,9.769.782,46300
2015-06-03,12.090.000,12.590.000,11.980.000,12.270.000,9.948.153,62600
2015-06-04,12.330.000,12.370.000,12.070.000,12.210.000,9.899.506,4100
2015-06-05,12.120.000,12.180.000,12.120.000,12.180.000,9.875.182,1500
2015-06-08,12.170.000,12.690.000,12.170.000,12.310.000,9.980.584,10200
2015-06-09,12.510.000,12.660.000,12.280.000,12.400.000,10.053.551,15900
2015-06-10,12.430.000,12.590.000,12.240.000,12.490.000,10.126.521,11800
2015-06-11,12.700.000,12.700.000,12.250.000,12.430.000,10.077.875,6000
2015-06-12,12.350.000,12.780.000,12.350.000,12.640.000,10.248.137,21400
2015-06-15,12.640.000,12.640.000,12.510.000,12.520.000,10.150.846,13200
2015-06-16,12.640.000,12.640.000,12.510.000,12.520.000,10.150.846,5500
2015-06-17,12.590.000,12.730.000,12.530.000,12.600.000,10.215.708,15600
2015-06-18,12.600.000,12.790.000,12.550.000,12.690.000,10.288.673,23600
2015-06-19,12.830.000,12.960.000,12.630.000,12.700.000,10.296.780,25200
2015-06-22,12.900.000,13.220.000,12.850.000,13.000.000,10.540.013,74100
2015-06-23,13.500.000,13.740.000,13.010.000,13.510.000,10.953.508,30300
2015-06-24,13.490.000,13.600.000,13.390.000,13.440.000,10.896.752,38800
2015-06-25,13.350.000,13.350.000,13.010.000,13.160.000,10.669.738,20600
2015-06-26,13.180.000,13.200.000,12.650.000,13.070.000,10.596.769,62300
2015-06-29,13.050.000,13.070.000,12.870.000,12.950.000,10.499.477,17400
2015-06-30,12.950.000,12.950.000,12.580.000,12.630.000,10.240.028,49100
2015-07-01,12.780.000,12.870.000,12.740.000,12.810.000,10.385.967,13700
2015-07-02,12.840.000,12.850.000,12.710.000,12.800.000,10.377.860,9600
2015-07-06,12.820.000,12.820.000,12.500.000,12.570.000,10.191.382,26000
2015-07-07,12.700.000,12.700.000,12.500.000,12.500.000,10.134.629,13200
2015-07-08,12.770.000,12.770.000,12.500.000,12.610.000,10.223.815,3500
2015-07-09,12.730.000,12.730.000,12.500.000,12.530.000,10.158.954,2900
2015-07-10,12.600.000,12.900.000,12.600.000,12.820.000,10.394.075,10200
2015-07-13,12.910.000,13.100.000,12.550.000,12.970.000,10.515.691,8300
2015-07-14,12.730.000,13.240.000,12.620.000,13.240.000,10.734.599,15500
2015-07-15,12.970.000,13.070.000,12.900.000,13.070.000,10.596.769,7700
2015-07-16,14.000.000,14.040.000,13.010.000,14.040.000,11.383.215,20600
2015-07-17,15.000.000,15.000.000,13.000.000,13.350.000,10.823.783,10500
2015-07-20,13.100.000,13.100.000,12.900.000,13.050.000,10.580.553,8700
2015-07-21,12.830.000,13.190.000,12.830.000,13.050.000,10.580.553,9900
2015-07-22,13.050.000,13.050.000,12.910.000,12.970.000,10.515.691,11700
2015-07-23,13.200.000,13.200.000,12.910.000,12.920.000,10.475.153,6000
2015-07-24,12.920.000,12.990.000,12.910.000,12.920.000,10.475.153,10400
2015-07-27,13.050.000,13.050.000,12.550.000,12.560.000,10.183.274,19300
2015-07-28,13.000.000,13.010.000,12.390.000,12.730.000,10.321.106,23900
2015-07-29,12.700.000,12.700.000,12.540.000,12.700.000,10.296.780,3200
2015-07-30,12.580.000,12.740.000,12.550.000,12.690.000,10.288.673,19900
2015-07-31,12.880.000,12.880.000,12.520.000,12.720.000,10.312.997,24800
2015-08-03,12.720.000,12.950.000,12.720.000,12.880.000,10.442.723,48400
2015-08-04,12.980.000,13.050.000,12.870.000,12.900.000,10.458.938,52000
2015-08-05,13.030.000,13.030.000,12.780.000,12.800.000,10.377.860,15800
2015-08-06,13.000.000,13.000.000,12.840.000,12.860.000,10.426.506,29200
2015-08-07,12.850.000,12.990.000,12.850.000,12.870.000,10.434.612,3400
2015-08-10,12.980.000,13.370.000,12.850.000,13.150.000,10.661.629,44900
2015-08-11,13.250.000,15.020.000,13.220.000,14.260.000,11.561.584,99700
2015-08-12,14.200.000,15.400.000,13.380.000,14.450.000,11.715.632,76000
2015-08-13,14.290.000,14.340.000,12.980.000,13.790.000,11.180.522,53800
2015-08-14,15.950.000,15.950.000,13.800.000,14.090.000,11.423.754,69000
2015-08-17,13.960.000,14.480.000,13.960.000,14.300.000,11.594.017,39300
2015-08-18,14.500.000,14.750.000,14.140.000,14.380.000,11.658.876,40300
2015-08-19,14.360.000,14.380.000,13.670.000,13.670.000,11.083.230,53200
2015-08-20,13.190.000,13.710.000,13.150.000,13.200.000,10.702.168,62400
2015-08-21,13.020.000,13.400.000,13.000.000,13.150.000,10.661.629,35400
2015-08-24,12.500.000,13.290.000,12.500.000,13.030.000,10.564.337,67100
2015-08-25,13.150.000,13.230.000,12.940.000,13.010.000,10.548.122,33000
2015-08-26,13.010.000,13.380.000,12.950.000,13.250.000,10.742.706,17700
2015-08-27,13.370.000,13.740.000,13.280.000,13.680.000,11.091.339,18800
2015-08-28,13.640.000,13.700.000,13.380.000,13.470.000,10.921.077,10200
2015-08-31,13.280.000,13.740.000,13.150.000,13.700.000,11.107.553,28900
2015-09-01,13.480.000,13.480.000,13.250.000,13.250.000,10.742.706,13800
2015-09-02,13.450.000,13.600.000,13.190.000,13.280.000,10.767.030,17700
2015-09-03,13.130.000,13.390.000,12.840.000,13.170.000,10.677.846,17500
2015-09-04,13.430.000,13.570.000,12.900.000,13.250.000,10.742.706,17900
2015-09-08,13.780.000,13.820.000,13.180.000,13.500.000,10.945.399,17800
2015-09-09,13.700.000,14.320.000,13.510.000,13.920.000,11.285.924,41200
2015-09-10,14.000.000,14.150.000,13.740.000,13.870.000,11.245.384,44200
2015-09-11,14.200.000,14.320.000,13.990.000,14.040.000,11.383.215,21300
2015-09-14,14.040.000,14.040.000,13.800.000,13.800.000,11.188.631,6100
2015-09-15,13.950.000,13.950.000,13.510.000,13.660.000,11.075.125,24700
2015-09-16,13.690.000,14.160.000,13.660.000,14.000.000,11.350.784,37600
2015-09-17,14.010.000,14.230.000,13.650.000,13.860.000,11.237.277,36000
2015-09-18,13.600.000,14.300.000,13.600.000,14.300.000,11.594.017,43100
2015-09-21,13.940.000,14.260.000,13.930.000,14.060.000,11.399.432,5800
2015-09-22,14.010.000,14.010.000,13.840.000,14.000.000,11.350.784,9200
2015-09-23,13.800.000,13.950.000,13.750.000,13.870.000,11.245.384,4300
2015-09-24,13.800.000,14.040.000,13.700.000,14.040.000,11.383.215,9000
2015-09-25,14.070.000,14.070.000,13.800.000,13.910.000,11.277.817,14800
2015-09-28,14.300.000,14.300.000,13.160.000,13.740.000,11.139.985,27500
2015-09-29,13.800.000,13.920.000,13.520.000,13.540.000,10.977.830,18100
2015-09-30,13.640.000,13.990.000,13.640.000,13.720.000,11.123.767,17600
2015-10-01,13.670.000,15.560.000,13.360.000,14.060.000,11.399.432,56400
2015-10-02,14.000.000,14.330.000,13.470.000,14.330.000,11.618.340,22200
2015-10-05,14.350.000,14.350.000,14.090.000,14.250.000,11.553.476,16200
2015-10-06,14.330.000,14.850.000,14.180.000,14.550.000,11.796.707,38600
2015-10-07,14.420.000,14.420.000,14.150.000,14.290.000,11.585.910,5900
2015-10-08,14.250.000,14.380.000,14.100.000,14.360.000,11.642.662,5000
2015-10-09,14.360.000,14.710.000,14.060.000,14.380.000,11.658.876,8100
2015-10-12,14.570.000,14.580.000,13.970.000,14.090.000,11.423.754,17000
2015-10-13,14.050.000,14.250.000,14.050.000,14.140.000,11.464.292,8600
2015-10-14,14.100.000,14.310.000,14.100.000,14.300.000,11.594.017,9000
2015-10-15,14.300.000,14.530.000,14.120.000,14.320.000,11.610.232,33400
2015-10-16,14.290.000,14.590.000,14.290.000,14.410.000,11.683.200,4600
2015-10-19,14.300.000,14.520.000,14.300.000,14.310.000,11.602.123,20200
2015-10-20,14.310.000,14.390.000,14.300.000,14.300.000,11.594.017,4800
2015-10-21,14.370.000,14.410.000,14.310.000,14.380.000,11.658.876,4900
2015-10-22,14.430.000,14.460.000,14.130.000,14.270.000,11.569.693,21800
2015-10-23,14.270.000,14.990.000,14.200.000,14.880.000,12.064.264,29400
2015-10-26,14.910.000,14.930.000,14.730.000,14.810.000,12.007.507,13200
2015-10-27,14.720.000,14.970.000,14.560.000,14.600.000,11.837.248,14900
2015-10-28,14.640.000,14.900.000,14.160.000,14.440.000,11.707.525,20400
2015-10-29,14.290.000,14.290.000,13.330.000,14.180.000,11.496.724,46500
2015-10-30,14.100.000,14.560.000,14.100.000,14.520.000,11.772.386,34400
2015-11-02,14.530.000,14.810.000,14.530.000,14.750.000,11.958.860,45900
2015-11-03,14.760.000,14.810.000,14.560.000,14.650.000,11.877.787,17700
2015-11-04,14.680.000,14.830.000,14.380.000,14.640.000,11.869.678,36100
2015-11-05,14.600.000,14.750.000,14.260.000,14.580.000,11.821.032,85000
2015-11-06,14.680.000,14.700.000,14.410.000,14.520.000,11.772.386,21900
2015-11-09,14.580.000,15.490.000,14.320.000,14.700.000,11.918.324,60600
2015-11-10,14.700.000,14.920.000,14.690.000,14.910.000,12.088.587,53800
2015-11-11,15.010.000,15.020.000,14.600.000,14.890.000,12.072.369,25500
2015-11-12,14.760.000,14.840.000,14.710.000,14.730.000,11.942.648,5900
2015-11-13,14.750.000,14.810.000,14.400.000,14.570.000,11.812.922,53900
2015-11-16,14.660.000,14.820.000,14.580.000,14.700.000,11.918.324,60200
2015-11-17,15.000.000,15.590.000,14.320.000,14.490.000,11.748.060,239300
2015-11-18,14.500.000,15.190.000,14.450.000,14.920.000,12.096.693,48300
2015-11-19,14.900.000,15.080.000,14.810.000,14.990.000,12.153.446,22100
2015-11-20,15.030.000,15.170.000,14.790.000,15.020.000,12.177.771,32700
2015-11-23,15.100.000,15.100.000,14.920.000,14.920.000,12.096.693,37300
2015-11-24,14.900.000,14.900.000,14.610.000,14.890.000,12.072.369,34300
2015-11-25,14.900.000,15.000.000,14.850.000,14.970.000,12.137.231,28900
2015-11-27,14.960.000,15.120.000,14.900.000,14.940.000,12.112.908,23200
2015-11-30,14.640.000,15.230.000,14.640.000,15.050.000,12.202.093,58900
2015-12-01,14.900.000,15.070.000,14.760.000,15.060.000,12.210.201,43600
2015-12-02,15.030.000,15.060.000,14.870.000,14.950.000,12.121.016,54500
2015-12-03,14.970.000,15.070.000,14.870.000,14.960.000,12.129.125,67100
2015-12-04,14.950.000,15.150.000,14.860.000,15.020.000,12.177.771,32600
2015-12-07,15.020.000,15.090.000,14.790.000,14.990.000,12.153.446,34900
2015-12-08,14.910.000,14.970.000,14.770.000,14.910.000,12.088.587,26600
2015-12-09,14.860.000,14.860.000,14.200.000,14.330.000,11.618.340,61500
2015-12-10,14.430.000,14.430.000,13.960.000,14.170.000,11.488.614,26400
2015-12-11,14.480.000,14.480.000,13.680.000,13.940.000,11.302.138,11000
2015-12-14,14.240.000,14.240.000,13.720.000,13.860.000,11.237.277,21100
2015-12-15,13.760.000,13.920.000,13.610.000,13.700.000,11.107.553,15900
2015-12-16,13.790.000,14.050.000,13.630.000,13.930.000,11.294.032,55000
2015-12-17,13.970.000,13.990.000,13.580.000,13.700.000,11.107.553,19100
2015-12-18,13.620.000,13.830.000,13.620.000,13.830.000,11.212.953,5100
2015-12-21,13.720.000,13.720.000,13.250.000,13.430.000,10.888.646,27900
2015-12-22,13.510.000,13.550.000,13.420.000,13.500.000,10.945.399,16000
2015-12-23,13.580.000,13.580.000,13.330.000,13.420.000,10.880.537,6200
2015-12-24,13.500.000,13.500.000,13.280.000,13.350.000,10.823.783,3000
2015-12-28,13.260.000,13.340.000,13.050.000,13.340.000,10.815.675,7200
2015-12-29,13.530.000,13.540.000,13.400.000,13.520.000,10.961.615,6100
2015-12-30,13.430.000,13.610.000,13.270.000,13.580.000,11.010.262,16700
2015-12-31,13.590.000,13.750.000,13.450.000,13.740.000,11.139.985,29100
2016-01-04,13.560.000,13.750.000,13.040.000,13.610.000,11.034.584,27400
2016-01-05,13.710.000,13.740.000,13.360.000,13.490.000,10.937.290,17200
2016-01-06,13.400.000,13.770.000,13.400.000,13.650.000,11.067.015,31100
2016-01-07,13.470.000,13.700.000,13.400.000,13.660.000,11.075.125,56400
2016-01-08,13.610.000,13.650.000,13.450.000,13.580.000,11.010.262,9100
2016-01-11,13.650.000,13.650.000,13.480.000,13.600.000,11.026.477,16100
2016-01-12,13.510.000,13.560.000,13.300.000,13.370.000,10.839.998,20900
2016-01-13,13.330.000,13.560.000,13.320.000,13.370.000,10.839.998,7400
2016-01-14,13.430.000,13.580.000,13.200.000,13.410.000,10.872.430,13500
2016-01-15,13.250.000,13.400.000,13.210.000,13.310.000,10.791.352,3700
2016-01-19,13.210.000,13.210.000,13.130.000,13.200.000,10.702.168,8000
2016-01-20,13.110.000,13.240.000,13.110.000,13.150.000,10.661.629,11400
2016-01-21,13.140.000,13.400.000,13.120.000,13.170.000,10.677.846,9400
2016-01-22,13.290.000,13.290.000,13.150.000,13.170.000,10.677.846,23300
2016-01-25,13.180.000,14.300.000,13.070.000,13.070.000,10.596.769,5400
2016-01-26,13.230.000,13.420.000,13.130.000,13.200.000,10.702.168,7400
2016-01-27,13.230.000,14.110.000,12.760.000,13.040.000,10.572.445,20900
2016-01-28,13.070.000,14.000.000,11.970.000,12.500.000,10.134.629,45300
2016-01-29,12.370.000,12.420.000,11.780.000,11.820.000,9.583.305,43000
2016-02-01,11.810.000,11.880.000,10.930.000,11.200.000,9.080.629,45700
2016-02-02,11.200.000,11.290.000,10.910.000,11.000.000,8.918.472,55500
2016-02-03,11.000.000,11.200.000,10.850.000,11.000.000,8.918.472,19700
2016-02-04,10.960.000,10.980.000,10.730.000,10.760.000,8.723.889,13700
2016-02-05,10.660.000,10.940.000,10.620.000,10.910.000,8.845.504,55800
2016-02-08,11.000.000,11.000.000,10.280.000,10.500.000,8.513.088,22200
2016-02-09,10.340.000,10.600.000,10.270.000,10.530.000,8.537.413,18200
2016-02-10,10.540.000,10.620.000,10.520.000,10.610.000,8.602.273,61000
2016-02-11,10.550.000,10.550.000,10.030.000,10.180.000,8.253.642,65400
2016-02-12,10.160.000,10.500.000,10.160.000,10.240.000,8.302.287,27100
2016-02-16,10.200.000,10.300.000,9.820.000,9.990.000,8.099.594,21500
2016-02-17,10.010.000,10.600.000,10.010.000,10.280.000,8.334.718,9200
2016-02-18,10.400.000,10.790.000,10.380.000,10.380.000,8.415.795,16800
2016-02-19,10.410.000,11.980.000,10.190.000,11.250.000,9.121.165,47700
2016-02-22,11.360.000,11.360.000,10.720.000,10.720.000,8.691.457,15500
2016-02-23,10.840.000,11.040.000,10.500.000,11.040.000,8.950.905,32400
2016-02-24,10.940.000,11.220.000,10.610.000,11.210.000,9.088.736,16300
2016-02-25,11.200.000,11.200.000,10.770.000,11.000.000,8.918.472,2400
2016-02-26,11.020.000,11.270.000,10.830.000,10.900.000,8.837.397,4200
2016-02-29,11.010.000,11.100.000,10.760.000,11.050.000,8.959.013,8000
2016-03-01,11.140.000,11.140.000,10.900.000,11.050.000,8.959.013,4700
2016-03-02,11.110.000,11.300.000,11.110.000,11.170.000,9.056.306,2400
2016-03-03,11.300.000,11.300.000,11.030.000,11.290.000,9.153.596,11200
2016-03-04,11.330.000,11.990.000,11.200.000,11.820.000,9.583.305,14900
2016-03-07,11.800.000,12.390.000,11.800.000,12.250.000,9.931.937,19400
2016-03-08,12.190.000,12.500.000,11.700.000,11.700.000,9.486.013,5000
2016-03-09,12.030.000,12.250.000,11.980.000,12.250.000,9.931.937,20600
2016-03-10,12.370.000,12.480.000,12.190.000,12.460.000,10.102.200,4300
2016-03-11,12.400.000,12.490.000,12.360.000,12.450.000,10.094.090,7700
2016-03-14,12.540.000,12.590.000,12.430.000,12.510.000,10.142.738,11300
2016-03-15,12.570.000,12.750.000,12.360.000,12.480.000,10.118.414,11200
2016-03-16,12.480.000,12.720.000,12.430.000,12.430.000,10.077.875,9300
2016-03-17,12.530.000,12.840.000,12.510.000,12.800.000,10.377.860,15200
2016-03-18,12.800.000,13.680.000,12.040.000,13.160.000,10.669.738,38600
2016-03-21,13.190.000,13.400.000,13.160.000,13.400.000,10.864.323,6800
2016-03-22,13.370.000,13.600.000,13.050.000,13.600.000,11.026.477,11100
2016-03-23,13.380.000,13.650.000,13.300.000,13.400.000,10.864.323,9800
2016-03-24,13.460.000,13.470.000,13.000.000,13.470.000,10.921.077,13400
2016-03-28,13.470.000,13.470.000,13.150.000,13.180.000,10.685.954,22500
2016-03-29,11.610.000,13.270.000,11.590.000,12.730.000,10.321.106,35900
2016-03-30,12.740.000,13.280.000,11.720.000,12.170.000,9.867.076,27900
2016-03-31,12.210.000,12.650.000,11.760.000,12.650.000,10.256.245,35400
2016-04-01,12.330.000,12.330.000,11.010.000,11.600.000,9.404.936,55600
2016-04-04,11.450.000,11.730.000,11.250.000,11.680.000,9.469.796,23100
2016-04-05,11.500.000,12.400.000,11.460.000,12.400.000,10.053.551,13900
2016-04-06,12.290.000,12.490.000,11.800.000,12.300.000,9.972.474,16400
2016-04-07,12.260.000,12.260.000,10.930.000,11.060.000,8.967.121,54700
2016-04-08,11.090.000,11.090.000,10.740.000,10.850.000,8.796.858,9000
2016-04-11,10.890.000,11.300.000,10.260.000,10.370.000,8.407.687,90400
2016-04-12,10.440.000,10.440.000,10.250.000,10.350.000,8.391.473,10700
2016-04-13,10.490.000,10.550.000,10.400.000,10.420.000,8.448.226,103400
2016-04-14,10.390.000,10.470.000,10.390.000,10.410.000,8.440.119,1900
2016-04-15,10.500.000,10.980.000,10.440.000,10.610.000,8.602.273,23900
2016-04-18,10.730.000,10.980.000,10.610.000,10.980.000,8.902.257,21400
2016-04-19,11.080.000,11.080.000,10.650.000,11.000.000,8.918.472,19700
2016-04-20,11.020.000,11.820.000,10.770.000,11.550.000,9.364.397,48200
2016-04-21,11.520.000,11.550.000,10.760.000,11.210.000,9.088.736,46100
2016-04-22,11.340.000,11.540.000,11.130.000,11.260.000,9.129.273,11600
2016-04-25,11.180.000,11.340.000,11.130.000,11.170.000,9.056.306,2500
2016-04-26,11.240.000,11.240.000,11.040.000,11.170.000,9.056.306,2700
2016-04-27,11.030.000,11.180.000,10.820.000,11.180.000,9.064.415,6300
2016-04-28,10.860.000,10.960.000,10.700.000,10.920.000,8.853.611,9700
2016-04-29,10.910.000,10.910.000,10.350.000,10.760.000,8.723.889,6000
2016-05-02,10.740.000,10.800.000,10.550.000,10.590.000,8.586.057,6500
2016-05-03,10.630.000,11.400.000,10.270.000,10.870.000,8.813.074,8700
2016-05-04,11.000.000,11.000.000,10.710.000,10.900.000,8.837.397,11600
2016-05-05,10.950.000,11.400.000,10.780.000,11.140.000,9.031.981,3100
2016-05-06,11.130.000,12.060.000,11.000.000,11.030.000,8.942.795,10900
2016-05-09,11.060.000,11.980.000,11.060.000,11.580.000,9.388.721,10600
2016-05-10,12.450.000,12.450.000,11.290.000,11.540.000,9.356.291,10200
2016-05-11,11.600.000,11.700.000,11.250.000,11.690.000,9.477.904,11900
2016-05-12,11.700.000,11.870.000,11.450.000,11.670.000,9.461.688,5700
2016-05-13,11.750.000,12.490.000,11.600.000,11.860.000,9.615.735,3500
2016-05-16,11.860.000,11.860.000,11.610.000,11.790.000,9.558.983,2400
2016-05-17,11.860.000,11.860.000,11.370.000,11.500.000,9.323.858,4600
2016-05-18,11.590.000,11.700.000,11.330.000,11.590.000,9.396.828,3000
2016-05-19,11.710.000,11.710.000,11.510.000,11.540.000,9.356.291,1800
2016-05-20,11.550.000,12.140.000,11.160.000,11.710.000,9.494.120,8400
2016-05-23,11.740.000,11.800.000,11.520.000,11.540.000,9.356.291,15300
2016-05-24,11.770.000,11.800.000,11.350.000,11.770.000,9.542.768,10900
2016-05-25,11.840.000,12.210.000,11.610.000,12.000.000,9.729.242,13300
2016-05-26,11.650.000,11.910.000,10.890.000,11.030.000,8.942.795,75200
2016-05-27,11.140.000,11.200.000,10.780.000,11.100.000,8.999.552,35800
2016-05-31,11.150.000,11.690.000,11.000.000,11.570.000,9.380.613,34100
2016-06-01,11.570.000,11.740.000,11.270.000,11.690.000,9.477.904,12800
2016-06-02,11.730.000,11.880.000,11.650.000,11.800.000,9.567.090,20000
2016-06-03,11.760.000,12.000.000,11.050.000,11.810.000,9.575.198,19400
2016-06-06,11.810.000,11.970.000,11.790.000,11.880.000,9.631.951,5100
2016-06-07,11.820.000,11.820.000,11.500.000,11.550.000,9.364.397,12100
2016-06-08,11.530.000,11.850.000,11.530.000,11.700.000,9.486.013,2200
2016-06-09,11.650.000,11.700.000,11.110.000,11.490.000,9.315.752,14700
2016-06-10,11.290.000,11.400.000,11.060.000,11.220.000,9.096.843,5000
2016-06-13,11.300.000,11.300.000,11.000.000,11.020.000,8.934.689,8000
2016-06-14,11.070.000,11.070.000,10.540.000,10.950.000,8.877.936,12700
2016-06-15,10.930.000,11.040.000,10.730.000,10.910.000,8.845.504,11800
2016-06-16,10.750.000,10.910.000,10.550.000,10.800.000,8.756.320,9600
2016-06-17,10.870.000,11.260.000,10.840.000,11.010.000,8.926.580,18900
2016-06-20,11.060.000,11.760.000,11.000.000,11.500.000,9.323.858,19900
2016-06-21,11.350.000,11.390.000,11.200.000,11.280.000,9.145.490,8700
2016-06-22,11.200.000,11.490.000,11.100.000,11.340.000,9.194.137,9200
2016-06-23,11.350.000,11.450.000,10.830.000,11.400.000,9.242.782,16500
2016-06-24,11.370.000,11.370.000,10.840.000,11.050.000,8.959.013,22000
2016-06-27,11.000.000,11.440.000,10.720.000,10.750.000,8.715.779,3200
2016-06-28,11.000.000,11.480.000,10.850.000,11.350.000,9.202.246,7800
2016-06-29,11.220.000,11.440.000,11.030.000,11.030.000,8.942.795,8100
2016-06-30,11.050.000,11.480.000,11.050.000,11.310.000,9.169.812,11800
2016-07-01,11.350.000,11.470.000,11.240.000,11.460.000,9.291.429,8300
2016-07-05,11.480.000,11.500.000,11.140.000,11.330.000,9.186.029,41300
2016-07-06,11.280.000,11.390.000,11.160.000,11.310.000,9.169.812,3200
2016-07-07,11.180.000,11.330.000,11.090.000,11.310.000,9.169.812,4700
2016-07-08,11.330.000,11.330.000,11.210.000,11.310.000,9.169.812,13800
2016-07-11,11.250.000,11.330.000,11.250.000,11.290.000,9.153.596,6400
2016-07-12,11.330.000,11.330.000,11.300.000,11.300.000,9.161.703,2100
2016-07-13,11.330.000,11.330.000,11.000.000,11.250.000,9.121.165,39200
2016-07-14,11.230.000,11.230.000,11.030.000,11.190.000,9.072.521,7700
2016-07-15,11.090.000,11.380.000,10.830.000,11.050.000,8.959.013,10400
2016-07-18,10.990.000,11.100.000,10.990.000,11.100.000,8.999.552,1300
2016-07-19,10.900.000,11.150.000,10.890.000,11.150.000,9.040.086,4800
2016-07-20,11.080.000,11.150.000,11.080.000,11.150.000,9.040.086,4000
2016-07-21,11.070.000,11.240.000,11.070.000,11.200.000,9.080.629,13600
2016-07-22,11.140.000,11.200.000,11.040.000,11.110.000,9.007.659,4300
2016-07-25,11.120.000,11.190.000,11.120.000,11.120.000,9.015.766,700
2016-07-26,11.080.000,11.120.000,11.000.000,11.040.000,8.950.905,20300
2016-07-27,11.010.000,11.100.000,11.010.000,11.050.000,8.959.013,5600
2016-07-28,11.040.000,11.100.000,11.020.000,11.050.000,8.959.013,17200
2016-07-29,11.020.000,11.100.000,10.790.000,11.050.000,8.959.013,34100
2016-08-01,11.100.000,11.100.000,10.700.000,10.880.000,8.821.181,19400
2016-08-02,10.200.000,10.880.000,10.200.000,10.750.000,8.715.779,5800
2016-08-03,10.740.000,11.030.000,10.740.000,10.990.000,8.910.366,30400
2016-08-04,10.900.000,10.950.000,10.640.000,10.950.000,8.877.936,14100
2016-08-05,11.150.000,11.500.000,10.950.000,11.490.000,9.315.752,50600
2016-08-08,11.500.000,11.960.000,11.380.000,11.650.000,9.445.472,45400
2016-08-09,11.630.000,11.800.000,11.520.000,11.580.000,9.388.721,15400
2016-08-10,11.560.000,11.560.000,11.450.000,11.510.000,9.331.966,12500
2016-08-11,11.670.000,11.700.000,11.510.000,11.700.000,9.486.013,3400
2016-08-12,11.750.000,12.390.000,11.680.000,11.980.000,9.713.029,30700
2016-08-15,11.980.000,12.090.000,11.800.000,12.070.000,9.785.998,26500
2016-08-16,12.150.000,12.150.000,11.920.000,12.050.000,9.769.782,9900
2016-08-17,12.030.000,12.200.000,12.000.000,12.000.000,9.729.242,4900
2016-08-18,12.000.000,12.330.000,11.920.000,12.300.000,9.972.474,47800
2016-08-19,12.340.000,12.490.000,12.200.000,12.410.000,10.061.658,23500
